IP,User,Time,Method,URL,Status,Bytes,Referrer,UserAgent
198.51.100.210,-,2025-10-05 17:42:44,GET,/search.php?q=phone,200,25994,https://facebook.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.201,-,2025-10-07 04:49:18,POST,/.env,200,31415,https://facebook.com/,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-06 20:33:59,GET,/products,200,48108,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,-,2025-10-05 08:42:11,GET,/products/item2,200,8353,https://facebook.com/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.248,alice,2025-10-06 18:24:17,GET,/search.php?q=phone,200,268,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.45,alice,2025-10-05 07:38:57,POST,/admin,200,18437,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.235,-,2025-10-05 14:17:28,GET,/search.php?q=phone,200,25902,https://facebook.com/,python-requests/2.28.1
198.51.100.243,-,2025-10-06 06:09:01,GET,/blog,200,2690,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.218,bob,2025-10-06 01:32:58,POST,/cart,200,48602,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.239,bob,2025-10-06 00:33:52,POST,/search.php?q=phone,200,34585,https://facebook.com/,curl/7.68.0
198.51.100.244,-,2025-10-06 08:41:48,GET,/login.php?user=admin,200,40758,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.232,-,2025-10-07 06:41:55,POST,/products,200,31919,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.242,bob,2025-10-06 14:01:52,GET,/products,500,13943,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.220,-,2025-10-07 04:23:53,POST,/wp-login.php,200,16099,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.221,-,2025-10-06 05:07:22,GET,/products,200,6474,-,sqlmap/1.5.5#stable
198.51.100.231,bob,2025-10-05 21:01:31,GET,/home,404,12606,-,Wget/1.20.3 (linux-gnu)
198.51.100.237,bob,2025-10-07 15:54:49,POST,/index.html,200,7829,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.236,-,2025-10-06 17:18:38,POST,/blog,200,46948,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.210,-,2025-10-05 07:32:35,GET,/cart,404,32629,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.215,alice,2025-10-07 16:43:28,PUT,/index.html,200,41567,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.207,-,2025-10-07 02:00:04,POST,/api/v1/users,200,33920,https://www.example.com/start.html,python-requests/2.28.1
203.0.113.5,-,2025-10-07 20:23:52,GET,/home,200,23471,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,-,2025-10-07 08:36:29,GET,/blog,200,19824,-,Nikto/2.1.6
198.51.100.242,bob,2025-10-06 01:14:36,GET,/blog/post1,200,43503,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.45,bob,2025-10-05 16:54:11,POST,/products/item2,200,17621,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.226,bob,2025-10-06 19:02:43,GET,/products/item1,301,23551,-,sqlmap/1.5.5#stable
198.51.100.236,bob,2025-10-06 18:00:39,POST,/,200,11915,https://bing.com/search?q=product,curl/7.68.0
198.51.100.213,alice,2025-10-07 02:20:59,GET,/blog,200,47270,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.230,bob,2025-10-05 21:13:30,GET,/products/item1,200,42011,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.234,-,2025-10-05 15:22:13,GET,/js/app.js,200,40378,-,sqlmap/1.5.5#stable
198.51.100.206,-,2025-10-06 07:32:31,POST,/search.php?q=phone,500,31491,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.226,bob,2025-10-07 08:42:11,GET,/,200,925,https://bing.com/search?q=product,python-requests/2.28.1
198.51.100.223,-,2025-10-05 19:24:12,GET,/,301,47776,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.246,bob,2025-10-05 15:56:50,POST,/,200,4234,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.204,-,2025-10-07 14:29:18,GET,/products,404,26912,-,Nikto/2.1.6
198.51.100.150,alice,2025-10-05 04:35:55,GET,/blog,401,3268,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.211,bob,2025-10-05 18:44:06,GET,/products/item2,200,28281,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.150,bob,2025-10-05 23:30:03,GET,/,200,45959,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.239,-,2025-10-07 20:32:30,POST,/products/item2,302,36145,https://www.example.com/start.html,curl/7.68.0
198.51.100.219,-,2025-10-07 20:37:09,GET,/products/item2,200,17771,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.234,bob,2025-10-07 21:03:47,GET,/contact,200,31041,-,python-requests/2.28.1
198.51.100.237,alice,2025-10-05 15:48:51,GET,/products/item2,500,21532,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.242,bob,2025-10-06 15:18:35,GET,/products/item1,200,32897,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.150,alice,2025-10-05 12:22:23,GET,/blog,200,19371,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
198.51.100.202,-,2025-10-06 00:38:43,HEAD,/,200,37603,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.232,-,2025-10-06 11:05:21,GET,/blog,200,14190,-,python-requests/2.28.1
198.51.100.201,-,2025-10-06 10:44:45,GET,/admin.php,200,39345,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.239,bob,2025-10-06 11:20:37,POST,/products/item1,200,2227,https://facebook.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.226,alice,2025-10-06 10:18:15,GET,/contact,404,10618,-,Nikto/2.1.6
198.51.100.246,alice,2025-10-07 10:43:00,DELETE,/cgi-bin/test.cgi,200,34512,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.217,-,2025-10-06 01:24:34,GET,/search.php?q=phone,200,43042,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.222,-,2025-10-05 09:40:43,GET,/blog,200,2895,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
203.0.113.5,-,2025-10-07 11:32:02,GET,/contact,200,35013,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.228,-,2025-10-07 15:38:33,GET,/index.html,200,24098,-,python-requests/2.28.1
198.51.100.236,-,2025-10-07 02:44:46,GET,/products/item2,200,45915,-,Nikto/2.1.6
198.51.100.249,-,2025-10-05 21:32:59,POST,/etc/passwd,200,5956,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.236,bob,2025-10-06 06:35:27,POST,/index.html,200,35687,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.238,bob,2025-10-06 20:52:16,GET,/products/item1,500,3196,https://facebook.com/,curl/7.68.0
198.51.100.206,alice,2025-10-06 19:23:50,GET,/blog,200,8053,https://www.example.com/start.html,Nikto/2.1.6
198.51.100.206,alice,2025-10-07 19:35:20,GET,/index.html,200,39636,https://www.example.com/start.html,python-requests/2.28.1
198.51.100.232,alice,2025-10-05 14:52:26,POST,/products,200,36778,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.238,bob,2025-10-05 21:07:27,POST,/blog,404,49505,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.222,-,2025-10-05 16:11:36,GET,/products/item1,200,15644,https://facebook.com/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.226,alice,2025-10-07 13:56:42,GET,/index.html,200,47057,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.209,-,2025-10-05 12:56:44,GET,/products,302,6470,https://facebook.com/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.201,bob,2025-10-07 16:18:15,GET,/.env,200,13530,https://bing.com/search?q=product,Nikto/2.1.6
203.0.113.5,-,2025-10-07 12:49:59,GET,/products,200,32813,https://www.example.com/start.html,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.223,alice,2025-10-05 05:38:55,GET,/blog,401,32728,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.207,alice,2025-10-07 01:03:46,POST,/products/item2,200,8337,https://www.google.com/search?q=site,python-requests/2.28.1
198.51.100.211,-,2025-10-05 18:06:59,GET,/,200,1885,https://facebook.com/,python-requests/2.28.1
198.51.100.212,bob,2025-10-07 01:03:43,GET,/blog,200,22654,-,curl/7.68.0
198.51.100.242,-,2025-10-06 05:56:35,GET,/products,200,15944,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.210,bob,2025-10-07 19:39:23,HEAD,/blog,200,47312,https://facebook.com/,Nikto/2.1.6
198.51.100.215,-,2025-10-07 04:43:44,GET,/.env,200,43430,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.23,bob,2025-10-07 00:58:14,GET,/,302,38522,-,python-requests/2.28.1
198.51.100.215,-,2025-10-07 05:23:47,GET,/search.php?q=phone,403,2993,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,alice,2025-10-05 10:51:10,GET,/blog/post1,200,30950,https://bing.com/search?q=product,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.246,-,2025-10-06 10:43:36,GET,/,200,775,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.243,bob,2025-10-06 05:28:16,GET,/download.php?file=../../../../etc/passwd,404,27905,https://facebook.com/,Nikto/2.1.6
198.51.100.229,-,2025-10-07 07:59:28,GET,/blog/post1,302,42097,-,Wget/1.20.3 (linux-gnu)
198.51.100.220,alice,2025-10-05 06:35:21,GET,/products/item1,200,16088,-,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-07 21:53:11,GET,/checkout,200,13787,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.233,alice,2025-10-07 15:15:23,POST,/search.php?q=phone,301,28211,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.212,alice,2025-10-05 17:47:15,GET,/products/item1,200,18430,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.223,bob,2025-10-07 21:49:47,POST,/products/item2,200,6653,https://www.example.com/start.html,curl/7.68.0
198.51.100.206,alice,2025-10-06 13:16:42,GET,/products/item1,401,7631,https://facebook.com/,Wget/1.20.3 (linux-gnu)
198.51.100.213,alice,2025-10-06 05:48:38,GET,/products/item2,200,33103,https://www.example.com/start.html,Nikto/2.1.6
203.0.113.5,-,2025-10-07 12:36:37,GET,/search.php?q=phone,200,12819,https://www.example.com/start.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.210,bob,2025-10-05 15:37:48,POST,/products/item2,500,9520,https://facebook.com/,sqlmap/1.5.5#stable
203.0.113.45,bob,2025-10-07 18:51:51,POST,/shell?cmd=ls,200,34570,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.228,-,2025-10-07 05:46:37,GET,/products/item1,200,17034,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.215,bob,2025-10-07 05:51:20,POST,/blog,200,7988,-,Nikto/2.1.6
198.51.100.206,alice,2025-10-06 19:26:38,GET,/admin.php,301,31129,-,sqlmap/1.5.5#stable
198.51.100.212,alice,2025-10-06 18:45:52,GET,/css/main.css,301,9753,-,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-07 14:42:29,GET,/shell?cmd=ls,200,37818,https://facebook.com/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.229,-,2025-10-06 04:13:33,GET,/logout,200,14268,https://bing.com/search?q=product,sqlmap/1.5.5#stable
198.51.100.225,-,2025-10-07 02:09:16,GET,/search.php?q=phone,500,44879,https://bing.com/search?q=product,sqlmap/1.5.5#stable
203.0.113.5,-,2025-10-05 02:11:07,PUT,/index.html,200,44822,-,Wget/1.20.3 (linux-gnu)
198.51.100.217,bob,2025-10-05 18:21:02,GET,/products/item1,302,31861,https://bing.com/search?q=product,python-requests/2.28.1
203.0.113.5,-,2025-10-06 17:58:45,PUT,/products/item1,301,2422,https://bing.com/search?q=product,Nikto/2.1.6
198.51.100.224,alice,2025-10-06 18:22:54,POST,/products/item1,403,26727,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.233,bob,2025-10-06 01:14:16,GET,/blog,200,27303,https://www.example.com/start.html,Wget/1.20.3 (linux-gnu)
203.0.113.5,-,2025-10-06 14:40:54,GET,/blog,404,23983,-,Nikto/2.1.6
198.51.100.234,alice,2025-10-06 21:54:07,GET,/index.html,200,31776,-,Wget/1.20.3 (linux-gnu)
198.51.100.226,bob,2025-10-07 05:31:25,GET,/blog/post1,200,47762,https://facebook.com/,python-requests/2.28.1
198.51.100.234,-,2025-10-07 05:09:32,HEAD,/products,200,3449,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
203.0.113.5,alice,2025-10-05 08:08:29,GET,/api/v1/users,200,9965,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
203.0.113.5,bob,2025-10-06 09:08:20,GET,/home,200,37465,https://bing.com/search?q=product,Wget/1.20.3 (linux-gnu)
198.51.100.224,-,2025-10-07 13:18:03,GET,/products/item1,200,21415,https://facebook.com/,python-requests/2.28.1
198.51.100.232,-,2025-10-07 02:08:24,DELETE,/products/item1,404,48605,https://bing.com/search?q=product,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.249,bob,2025-10-06 19:59:53,GET,/index.html,404,18744,https://www.example.com/start.html,sqlmap/1.5.5#stable
203.0.113.5,bob,2025-10-07 23:30:38,GET,/logout,200,29891,-,Nikto/2.1.6
198.51.100.248,-,2025-10-06 01:14:01,GET,/,200,2089,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
203.0.113.5,-,2025-10-07 05:23:44,GET,/blog,200,32021,https://facebook.com/,curl/7.68.0
198.51.100.224,alice,2025-10-06 23:17:04,GET,/search.php?q=phone,200,14053,https://www.google.com/search?q=site,sqlmap/1.5.5#stable
203.0.113.45,alice,2025-10-06 02:04:56,GET,/login.php?user=admin,200,6213,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
198.51.100.224,alice,2025-10-06 20:59:49,GET,/products,200,49775,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.244,-,2025-10-06 17:00:42,GET,/login,200,18859,https://bing.com/search?q=product,curl/7.68.0
198.51.100.242,alice,2025-10-07 07:33:28,GET,/blog,301,25009,-,Nikto/2.1.6
203.0.113.5,bob,2025-10-05 19:50:11,GET,/css/main.css,200,7181,https://facebook.com/,sqlmap/1.5.5#stable
198.51.100.211,-,2025-10-06 07:59:26,GET,/search.php?q=phone,200,47014,https://bing.com/search?q=product,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.217,alice,2025-10-06 18:13:18,GET,/products/item1,404,33319,https://www.google.com/search?q=site,curl/7.68.0
203.0.113.5,-,2025-10-05 07:25:14,GET,/,200,34500,https://bing.com/search?q=product,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.203,bob,2025-10-06 03:22:32,GET,/blog,301,9123,-,sqlmap/1.5.5#stable
198.51.100.216,alice,2025-10-05 08:21:46,GET,/shell?cmd=ls,200,31138,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.215,-,2025-10-05 01:39:09,POST,/search.php?q=phone,200,12945,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,-,2025-10-05 07:23:06,POST,/blog,200,16783,-,Nikto/2.1.6
198.51.100.240,-,2025-10-06 14:28:06,GET,/search.php?q=phone,200,36808,-,python-requests/2.28.1
198.51.100.203,alice,2025-10-05 08:31:16,GET,/cgi-bin/test.cgi,200,7924,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
203.0.113.45,bob,2025-10-07 05:45:12,GET,/,404,30831,-,python-requests/2.28.1
198.51.100.249,-,2025-10-06 10:19:14,GET,/,302,5936,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
203.0.113.5,-,2025-10-07 13:23:06,POST,/index.html,301,43334,https://www.google.com/search?q=site,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.206,-,2025-10-07 08:42:00,PUT,/api/v1/users,200,20554,https://facebook.com/,python-requests/2.28.1
198.51.100.212,alice,2025-10-07 18:54:47,GET,/blog,404,14616,https://facebook.com/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.218,-,2025-10-07 17:21:23,GET,/products/item1,200,29562,-,sqlmap/1.5.5#stable
198.51.100.228,alice,2025-10-07 02:12:13,GET,/index.html,200,44077,https://www.google.com/search?q=site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
203.0.113.5,-,2025-10-07 15:46:56,GET,/products/item1,404,46606,-,python-requests/2.28.1
198.51.100.209,-,2025-10-06 19:57:28,GET,/,200,25305,-,curl/7.68.0
198.51.100.217,-,2025-10-07 20:26:06,GET,/,200,45955,https://facebook.com/,Nikto/2.1.6
198.51.100.220,bob,2025-10-06 15:33:22,DELETE,/blog,200,10350,https://www.google.com/search?q=site,Wget/1.20.3 (linux-gnu)
203.0.113.5,alice,2025-10-07 04:33:04,GET,/products/item1,302,2657,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
198.51.100.245,-,2025-10-07 11:11:13,GET,/login.php?user=admin,200,13388,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.224,alice,2025-10-06 04:59:48,GET,/.git/config,200,29810,https://www.example.com/start.html,Nikto/2.1.6
203.0.113.5,bob,2025-10-07 05:17:08,GET,/xmlrpc.php,200,115,https://facebook.com/,Nikto/2.1.6
198.51.100.207,bob,2025-10-07 00:05:14,GET,/home,200,26394,-,Nikto/2.1.6
198.51.100.23,-,2025-10-05 12:12:05,GET,/products/item2,200,16814,-,Wget/1.20.3 (linux-gnu)
198.51.100.215,-,2025-10-05 13:13:46,GET,/products/item2,301,4188,https://www.google.com/search?q=site,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
203.0.113.5,-,2025-10-06 19:04:04,GET,/blog,404,490,-,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.220,-,2025-10-05 15:22:19,GET,/index.html,200,43308,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.248,bob,2025-10-07 22:49:12,POST,/.env,200,12707,https://www.google.com/search?q=site,curl/7.68.0
198.51.100.150,alice,2025-10-05 18:42:13,POST,/cart,200,32384,https://www.example.com/start.html,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)
198.51.100.209,bob,2025-10-05 06:55:28,POST,/products,200,15848,-,sqlmap/1.5.5#stable
198.51.100.228,-,2025-10-06 08:26:59,GET,/blog,200,12853,https://www.google.com/search?q=site,Nikto/2.1.6
198.51.100.234,bob,2025-10-06 17:58:23,HEAD,/blog,200,2025,-,Wget/1.20.3 (linux-gnu)
198.51.100.235,alice,2025-10-06 08:56:06,PUT,/logout,200,21322,-,Wget/1.20.3 (linux-gnu)
198.51.100.204,alice,2025-10-06 01:47:20,GET,/index.html,200,642,-,Wget/1.20.3 (linux-gnu)
198.51.100.225,bob,2025-10-07 10:07:11,GET,/products,200,28662,https://www.google.com/search?q=site,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
198.51.100.223,alice,2025-10-07 11:17:08,GET,/products/item1,200,33256,https://www.example.com/start.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
198.51.100.207,-,2025-10-06 10:32:26,GET,/products/item2,200,7161,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
